Date,Time,Transaction Details,Transaction ID,UTR No,Type,Amount,Category,Year,Month
"Jul 10, 2025",09:14 AM,Paid to BMTC BUS KA57F2788,T2507100913266118182608,622466080228,Debit,12.0,Transport & Fuel,2025,2025-07
"Jul 10, 2025",02:15 PM,Paid to Royal Mart Supermarket-Richmond Town C4,AT0230232507101415067715928841,503141946897,Debit,180.0,Groceries & Essentials,2025,2025-07
"Jul 10, 2025",06:49 PM,Paid to BMTC BUS KA57F4732,T2507101848568433640493,486234569764,Debit,18.0,Transport & Fuel,2025,2025-07
"Jul 10, 2025",10:00 PM,Paid to BAKELAND BAKERY AND SWEETS,T2507102200238296174417,394673469554,Debit,90.0,Food & Dining,2025,2025-07
"Jul 11, 2025",09:31 AM,Paid to BMTC BUS KA57F2788,T2507110931513262031910,192114599589,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 11, 2025",01:21 PM,Paid to Shaadi ki biryani,AC232507111321168804014364,446527171120,Debit,40.0,Food & Dining,2025,2025-07
"Jul 12, 2025",08:12 AM,Paid to BAKELAND BAKERY AND SWEETS,T2507120811583488770545,760741390817,Debit,35.0,Food & Dining,2025,2025-07
"Jul 12, 2025",11:18 AM,Paid to BMTC BUS KA57F1846,T2507121118388789022015,893259456638,Debit,300.0,Transport & Fuel,2025,2025-07
"Jul 12, 2025",02:01 PM,Paid to BMTC BUS KA57F0151,T2507121401411875348191,734088454563,Debit,23.0,Transport & Fuel,2025,2025-07
"Jul 14, 2025",08:58 AM,Paid to BMTC BUS KA57F3447,T2507140857579964999747,765249327784,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 14, 2025",01:33 PM,Paid to Shaadi ki biryani,AC232507141333047570179833,505382185344,Debit,100.0,Food & Dining,2025,2025-07
"Jul 14, 2025",06:46 PM,Paid to BMTC BUS KA51AJ7201,T2507141846155071882435,171789191507,Debit,12.0,Transport & Fuel,2025,2025-07
"Jul 15, 2025",09:19 AM,Paid to BMTC BUS KA51AJ6386,T2507150919250371437822,644105658932,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 15, 2025",01:27 PM,Paid to Shaadi ki biryani,AC232507151327036697773610,433949791931,Debit,120.0,Food & Dining,2025,2025-07
"Jul 15, 2025",09:09 PM,Paid to Mangalore fresh,AC232507152109025467044855,828367932686,Debit,27.0,Groceries & Essentials,2025,2025-07
"Jul 16, 2025",08:36 AM,Paid to BMTC BUS KA57F2721,T2507160836272784084257,26006512712,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 16, 2025",06:40 PM,Paid to BMTC BUS KA57F1239,T2507161840244418494446,290572737242,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 17, 2025",08:46 AM,Paid to BMTC BUS KA51AJ6164,T2507170846062247963219,503288935327,Debit,12.0,Transport & Fuel,2025,2025-07
"Jul 17, 2025",01:23 PM,Paid to Shaadi ki biryani,AC232507171323532472934977,209863730800,Debit,55.0,Food & Dining,2025,2025-07
"Jul 17, 2025",08:38 PM,Paid to CHIRUS BIRYANI,T2507172038441393858783,734824160199,Debit,95.0,Food & Dining,2025,2025-07
"Jul 18, 2025",08:52 AM,Paid to BMTC BUS KA57F2788,T2507180852370201511083,984229938260,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 18, 2025",06:33 PM,Paid to BMTC BUS KA57F4241,T2507181833422087631837,337658033691,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 20, 2025",04:07 PM,Paid to Google Play,OLEX2507201607345997077245,102355692015,Debit,29.99,Subscriptions & Digital,2025,2025-07
"Jul 21, 2025",08:46 AM,Paid to BMTC BUS KA57F3409,T2507210846379867713501,206753652025,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 21, 2025",01:13 PM,Paid to SAGAYA RAJ,AC232507211313474247729952,955867428988,Debit,45.0,Groceries & Essentials,2025,2025-07
"Jul 21, 2025",08:26 PM,Paid to BMTC BUS KA57F3840,T2507212025565703372249,47246171328,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 22, 2025",08:55 AM,Paid to BMTC BUS KA57F2723,T2507220855292242652152,279612651472,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 22, 2025",01:39 PM,Paid to Shaadi ki biryani,AC232507221339451095072556,134976813591,Debit,55.0,Food & Dining,2025,2025-07
"Jul 22, 2025",09:31 PM,Paid to Mangalore fresh,AC232507222131169961453253,220987618725,Debit,20.0,Groceries & Essentials,2025,2025-07
"Jul 23, 2025",09:08 AM,Paid to BMTC BUS KA51AJ6165,T2507230908289787021062,281690741139,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 23, 2025",01:28 PM,Paid to Shaadi ki biryani,AC232507231328188442934140,646172554317,Debit,50.0,Food & Dining,2025,2025-07
"Jul 23, 2025",07:39 PM,Paid to BMTC BUS KA57F2721,T2507231938548527840863,451698435191,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 23, 2025",08:19 PM,Paid to y v tea shop,T2507232019549024579105,226505688440,Debit,10.0,Food & Dining,2025,2025-07
"Jul 24, 2025",08:52 AM,Paid to BMTC BUS KA53F0069,T2507240852412278615659,532095476797,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 24, 2025",01:21 PM,Paid to Shaadi ki biryani,AC232507241321507472151061,759084796153,Debit,55.0,Food & Dining,2025,2025-07
"Jul 24, 2025",07:29 PM,Paid to BMTC BUS KA51AJ6164,T2507241929088695354725,381925957762,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 25, 2025",08:58 AM,Paid to BMTC BUS KA57F0103,T2507250857591178146414,749605445324,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 25, 2025",10:38 AM,Paid to ARABIAN BAKES CAFE,AC232507251038406963304249,153553196262,Debit,75.0,Food & Dining,2025,2025-07
"Jul 25, 2025",01:27 PM,Paid to Shaadi ki biryani,AC232507251327385452794424,508744578710,Debit,55.0,Food & Dining,2025,2025-07
"Jul 25, 2025",02:13 PM,Paid to Royal Mart Supermarket-Richmond Town C4,AT0230232507251413500086879940,437818381718,Debit,224.0,Groceries & Essentials,2025,2025-07
"Jul 25, 2025",08:45 PM,Paid to BMTC BUS KA51AJ6201,T2507252045183120147917,662333209887,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 26, 2025",05:04 PM,Paid to BMTC BUS KA01F9365,T2507261704124746180358,761374049979,Debit,12.0,Transport & Fuel,2025,2025-07
"Jul 26, 2025",05:18 PM,Paid to BMTC BUS KA57F1842,T2507261718168657835287,826964537434,Debit,280.0,Transport & Fuel,2025,2025-07
"Jul 26, 2025",10:16 PM,Paid to McDonalds Hardcastle Restaurants,T2507262216502106939832,548059907074,Debit,490.01,Food & Dining,2025,2025-07
"Jul 27, 2025",10:38 AM,Paid to Mangalore fresh,AC232507271038418197128526,942462326704,Debit,28.0,Groceries & Essentials,2025,2025-07
"Jul 28, 2025",08:52 AM,Paid to BMTC BUS KA57F3469,T2507280852309623224013,431821525537,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 28, 2025",01:19 PM,Paid to Shaadi ki biryani,AC232507281319420273974316,688132368307,Debit,40.0,Food & Dining,2025,2025-07
"Jul 28, 2025",06:34 PM,Paid to BMTC BUS KA57F4732,T2507281834180307599990,228078832586,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 30, 2025",02:43 PM,Paid to BMTC BUS KA01F9382,T2507301443245485910534,394729345852,Debit,18.0,Transport & Fuel,2025,2025-07
"Jul 30, 2025",03:37 PM,Paid to BMTC BUS KA51AK5207,T2507301537318302642629,61010931481,Debit,28.0,Transport & Fuel,2025,2025-07
"Jul 30, 2025",07:18 PM,Paid to BMTC BUS KA51AK4249,T2507301918420449054026,31996316898,Debit,28.0,Transport & Fuel,2025,2025-07
"Aug 06, 2025",08:45 AM,Paid to BMTC BUS KA57F0262,T2508060845256644885858,122052476643,Debit,6.0,Transport & Fuel,2025,2025-08
"Aug 06, 2025",01:27 PM,Paid to Shaadi ki biryani,AC232508061327403902794370,790296343310,Debit,50.0,Food & Dining,2025,2025-08
"Aug 07, 2025",09:58 AM,Paid to BMTC BUS KA51AJ6651,T2508070958392943645330,727747314965,Debit,6.0,Transport & Fuel,2025,2025-08
"Aug 07, 2025",11:52 AM,Paid to MAKKAH CAFE,AC232508071152258164338988,592251684883,Debit,24.0,Food & Dining,2025,2025-08
"Aug 07, 2025",01:32 PM,Paid to Shaadi ki biryani,AC232508071332474296936103,705987965206,Debit,40.0,Food & Dining,2025,2025-08
"Aug 11, 2025",06:06 AM,Paid to Bangalore Metro Rail Corporation Ltd,T2508110606248074524268,506104549515,Debit,40.0,Transport & Fuel,2025,2025-08
"Aug 11, 2025",06:42 AM,Paid to BMTC BUS KA57F1023,T2508110642066437136492,841872341028,Debit,12.0,Transport & Fuel,2025,2025-08
"Aug 14, 2025",09:45 PM,Paid to Royal Mart Supermarket-Richmond Town C4,AT0230232508142145525615179169,556883941387,Debit,336.0,Groceries & Essentials,2025,2025-08
"Aug 14, 2025",10:14 PM,Paid to BMTC BUS KA51AJ7197,T2508142214501778569000,203155253858,Debit,12.0,Transport & Fuel,2025,2025-08
"Aug 18, 2025",09:10 AM,Paid to BMTC BUS KA57F3840,T2508180910273084324224,566822985278,Debit,6.0,Transport & Fuel,2025,2025-08
"Aug 18, 2025",01:36 PM,Paid to Shaadi ki biryani,AC232508181336056233954694,244517679990,Debit,50.0,Food & Dining,2025,2025-08
"Aug 18, 2025",06:34 PM,Paid to BMTC BUS KA57F3304,T2508181834094205018435,511375264302,Debit,6.0,Transport & Fuel,2025,2025-08
"Aug 19, 2025",08:55 AM,Paid to BMTC BUS KA57F3469,T2508190855185785770633,592359391640,Debit,6.0,Transport & Fuel,2025,2025-08
"Aug 19, 2025",01:22 PM,Paid to Shaadi ki biryani,AC232508191322138007986411,284633078576,Debit,50.0,Food & Dining,2025,2025-08
"Aug 19, 2025",01:54 PM,Paid to Royal Mart Supermarket-Richmond Town C4,AT0230232508191354426807522568,599782614051,Debit,48.0,Groceries & Essentials,2025,2025-08
"Aug 19, 2025",06:40 PM,Paid to BMTC BUS KA57F3472,T2508191840501230526397,45180392055,Debit,6.0,Transport & Fuel,2025,2025-08
"Aug 20, 2025",09:04 AM,Paid to BMTC BUS KA57F3840,T2508200904419852946544,866211361144,Debit,6.0,Transport & Fuel,2025,2025-08
"Aug 20, 2025",10:54 AM,Paid to GAUTAM JUICE CENTRE,AC232508201054331587200449,712219898356,Debit,40.0,Food & Dining,2025,2025-08
"Aug 20, 2025",10:00 PM,Paid to BMTC BUS KA57F1023,T2508202200167860422639,386809949941,Debit,12.0,Transport & Fuel,2025,2025-08
"Aug 20, 2025",10:47 PM,Paid to Bharathi fast food,AC232508202246551003676406,111632047100,Debit,160.0,Food & Dining,2025,2025-08
"Aug 21, 2025",08:47 AM,Paid to BMTC BUS KA57F3469,T2508210847419383570075,464138307210,Debit,6.0,Transport & Fuel,2025,2025-08
"Aug 22, 2025",01:34 PM,Paid to Shaadi ki biryani,AC232508221334483819200814,438023446523,Debit,70.0,Food & Dining,2025,2025-08
"Aug 22, 2025",06:22 PM,Paid to BMTC BUS KA57F1023,T2508221822219044868000,455779723699,Debit,6.0,Transport & Fuel,2025,2025-08
"Aug 22, 2025",07:29 PM,Paid to BAKELAND BAKERY AND SWEETS,T2508221929025070808171,192504084107,Debit,65.0,Food & Dining,2025,2025-08
"Aug 22, 2025",07:38 PM,Paid to BMTC BUS KA51AJ6386,T2508221937500858599651,378472886113,Debit,6.0,Transport & Fuel,2025,2025-08
"Aug 22, 2025",10:04 PM,Paid to BMTC BUS KA51AJ7201,T2508222204244786983965,218259198403,Debit,12.0,Transport & Fuel,2025,2025-08
"Aug 23, 2025",08:36 PM,Paid to Zudio Koramangla Z017,T2508232036453420109139,586853536802,Debit,799.0,Shopping & E-Commerce,2025,2025-08
"Aug 24, 2025",10:45 PM,Paid to Mangalore fresh,AC232508242245120737128959,990202594219,Debit,32.0,Groceries & Essentials,2025,2025-08
"Aug 25, 2025",01:28 PM,Paid to Shaadi ki biryani,AC232508251327567417128034,934205546872,Debit,50.0,Food & Dining,2025,2025-08
"Aug 26, 2025",08:58 AM,Paid to BMTC BUS KA57F3840,T2508260858086709500804,18230790496,Debit,6.0,Transport & Fuel,2025,2025-08
"Aug 26, 2025",01:41 PM,Paid to Shaadi ki biryani,AC232508261341062959200382,319245475497,Debit,60.0,Food & Dining,2025,2025-08
"Aug 26, 2025",09:23 PM,Paid to Royal Mart Supermarket-Richmond Town C1,AT0230232508262123405719293603,92379272130,Debit,158.0,Groceries & Essentials,2025,2025-08
"Aug 26, 2025",09:45 PM,Paid to BMTC BUS KA01FA0908,T2508262145392119840658,941914088786,Debit,12.0,Transport & Fuel,2025,2025-08
"Aug 28, 2025",07:56 PM,Paid to BMTC BUS KA57F3840,T2508281956458080230008,904037143774,Debit,6.0,Transport & Fuel,2025,2025-08
"Aug 29, 2025",08:40 AM,Paid to BMTC BUS KA57F2724,T2508290840434690557919,986935351035,Debit,6.0,Transport & Fuel,2025,2025-08
"Aug 29, 2025",01:29 PM,Paid to Shaadi ki biryani,AC232508291329275660330706,217488690369,Debit,50.0,Food & Dining,2025,2025-08
"Aug 29, 2025",07:17 PM,Paid to BMTC BUS KA57F2788,T2508291916556749646185,589124726837,Debit,6.0,Transport & Fuel,2025,2025-08
"Aug 30, 2025",04:36 PM,Paid to BMTC BUS KA57F4741,T2508301636012976858677,681363867581,Debit,12.0,Transport & Fuel,2025,2025-08
"Aug 30, 2025",05:58 PM,Paid to BMTC BUS KA51AJ6913,T2508301758262281927742,903895443425,Debit,6.0,Transport & Fuel,2025,2025-08
"Aug 30, 2025",06:03 PM,Paid to BMTC BUS KA57F4981,T2508301803387562546418,15951689432,Debit,18.0,Transport & Fuel,2025,2025-08
"Aug 30, 2025",09:35 PM,Paid to BMTC BUS KA57F0317,T2508302135037619149388,805779435929,Debit,80.0,Transport & Fuel,2025,2025-08
"Aug 30, 2025",10:02 PM,Paid to BMTC BUS KA57F5277,T2508302202400371194833,496553401970,Debit,6.0,Transport & Fuel,2025,2025-08
"Sep 01, 2025",08:37 AM,Paid to BMTC BUS KA51AJ6383,T2509010837362094702841,171194608408,Debit,12.0,Transport & Fuel,2025,2025-09
"Sep 01, 2025",01:44 PM,Paid to Shaadi ki biryani,AC232509011344420913954748,846742152052,Debit,40.0,Food & Dining,2025,2025-09
"Sep 01, 2025",07:17 PM,Paid to Mangalore fresh,AC232509011917528497359472,123603358643,Debit,18.0,Groceries & Essentials,2025,2025-09
"Sep 02, 2025",08:53 AM,Paid to BMTC BUS KA51AJ6389,T2509020853284725083560,729186570159,Debit,6.0,Transport & Fuel,2025,2025-09
"Sep 02, 2025",11:45 AM,Paid to BMTC BUS KA57F0262,T2509021145414537356435,173430410770,Debit,6.0,Transport & Fuel,2025,2025-09
"Sep 02, 2025",12:15 PM,Paid to BMTC BUS KA51AJ6162,T2509021215085257596715,211357385678,Debit,12.0,Transport & Fuel,2025,2025-09
"Sep 02, 2025",12:26 PM,Paid to BMTC BUS KA57F5949,T2509021226396434073611,201098083012,Debit,12.0,Transport & Fuel,2025,2025-09
"Sep 02, 2025",01:00 PM,Paid to BMTC BUS KA57F0909,T2509021259546320411454,297334948059,Debit,20.0,Transport & Fuel,2025,2025-09
"Sep 02, 2025",02:24 PM,Paid to BMTC BUS KA57F2667,T2509021423559340210522,293172126685,Debit,18.0,Transport & Fuel,2025,2025-09
"Sep 02, 2025",03:05 PM,Paid to BMTC BUS KA57F3585,T2509021505026865302952,788356233152,Debit,12.0,Transport & Fuel,2025,2025-09
"Sep 02, 2025",05:03 PM,Paid to BMTC BUS KA57F2702,T2509021703189578821916,791200713076,Debit,12.0,Transport & Fuel,2025,2025-09
"Sep 02, 2025",05:21 PM,Paid to BMTC BUS KA57F3837,T2509021721223281103828,250256531032,Debit,18.0,Transport & Fuel,2025,2025-09
"Sep 03, 2025",01:33 PM,Paid to Shaadi ki biryani,AC232509031333411860330411,663505437826,Debit,110.0,Food & Dining,2025,2025-09
"Sep 03, 2025",06:53 PM,Paid to BMTC BUS KA57F1023,T2509031853287600946130,421819920548,Debit,6.0,Transport & Fuel,2025,2025-09
"Sep 04, 2025",08:34 AM,Paid to BMTC BUS KA57F3119,T2509040834137076803963,854684091882,Debit,6.0,Transport & Fuel,2025,2025-09
"Sep 04, 2025",07:47 PM,Paid to BMTC BUS KA57F3472,T2509041947054758305360,356312445485,Debit,6.0,Transport & Fuel,2025,2025-09
"Sep 05, 2025",01:26 PM,Paid to Shaadi ki biryani,AC232509051326235063676044,219372227837,Debit,40.0,Food & Dining,2025,2025-09
"Sep 08, 2025",01:42 PM,Paid to Shaadi ki biryani,AC232509081342185775335486,409753928588,Debit,40.0,Food & Dining,2025,2025-09
"Sep 08, 2025",07:24 PM,Paid to BMTC BUS KA57F6356,T2509081924363163840150,385887348121,Debit,6.0,Transport & Fuel,2025,2025-09
"Sep 08, 2025",07:39 PM,Paid to Yuktha Medical And General Store,T2509081939420060818018,964972476125,Debit,80.0,Medical & Health,2025,2025-09
"Sep 09, 2025",01:34 PM,Paid to Shaadi ki biryani,AC232509091333560012707369,878794734534,Debit,40.0,Food & Dining,2025,2025-09
"Sep 09, 2025",07:10 PM,Paid to BMTC BUS KA57F0398,T2509091910361490903005,984323935618,Debit,6.0,Transport & Fuel,2025,2025-09
"Sep 09, 2025",07:39 PM,Paid to BMTC BUS KA57F2788,T2509091938589329734696,368897297367,Debit,6.0,Transport & Fuel,2025,2025-09
"Sep 10, 2025",06:57 PM,Paid to BMTC BUS KA57F0007,T2509101857217856111564,308422110222,Debit,6.0,Transport & Fuel,2025,2025-09
"Sep 11, 2025",01:41 PM,Paid to Shaadi ki biryani,AC232509111341031902474296,566196472707,Debit,40.0,Food & Dining,2025,2025-09
"Sep 11, 2025",09:21 PM,Paid to ROYAL MART SUPER MARKET,T2509112121458257431333,101918193937,Debit,380.0,Groceries & Essentials,2025,2025-09
"Sep 11, 2025",10:59 PM,Paid to MUNESHWARA HOTEL,AC232509112259261383543061,672308565548,Debit,20.0,Food & Dining,2025,2025-09
"Sep 12, 2025",08:49 AM,Paid to BMTC BUS KA51AJ6386,T2509120848552145059064,822492600516,Debit,18.0,Transport & Fuel,2025,2025-09
"Sep 12, 2025",10:32 AM,Paid to ARABIAN BAKES CAFE,AC232509121032048988906334,913020433053,Debit,65.0,Food & Dining,2025,2025-09
"Sep 12, 2025",05:26 PM,Paid to MOMOS SHOP MG ROAD 2,AC232509121726250690751150,444293486960,Debit,80.0,Food & Dining,2025,2025-09
"Sep 12, 2025",07:12 PM,Paid to BMTC BUS KA57F3509,T2509121911518240951509,261342297156,Debit,6.0,Transport & Fuel,2025,2025-09
"Sep 13, 2025",04:33 PM,Paid to BMTC BUS KA57F1037,T2509131632593140878040,594531254735,Debit,12.0,Transport & Fuel,2025,2025-09
"Sep 13, 2025",05:16 PM,Paid to Bangalore Metro Rail Corporation Ltd,T2509131716098214596691,138947206765,Debit,100.0,Transport & Fuel,2025,2025-09
"Sep 13, 2025",07:31 PM,Paid to TSF Food Chat Counter B,T2509131931061475561301,680905579461,Debit,40.0,Food & Dining,2025,2025-09
"Sep 13, 2025",08:32 PM,Paid to BMTC BUS KA57F6197,T2509132032429692879402,82810449859,Debit,6.0,Transport & Fuel,2025,2025-09
"Sep 13, 2025",08:49 PM,Paid to BMTC BUS KA57F4286,T2509132049511099043302,728747895817,Debit,18.0,Transport & Fuel,2025,2025-09
"Sep 13, 2025",09:30 PM,Paid to BMTC BUS KA51AJ6184,T2509132130299945071274,570745734027,Debit,23.0,Transport & Fuel,2025,2025-09
"Sep 15, 2025",06:38 PM,Paid to BMTC BUS KA57F0179,T2509151838235002946715,864607606757,Debit,12.0,Transport & Fuel,2025,2025-09
"Sep 15, 2025",09:54 PM,Paid to Bharathi fast food,AC232509152154299248223056,23054209197,Debit,80.0,Food & Dining,2025,2025-09
"Sep 16, 2025",01:25 PM,Paid to Shaadi ki biryani,AC232509161325318046655078,175486666245,Debit,90.0,Food & Dining,2025,2025-09
"Sep 16, 2025",07:25 PM,Paid to BMTC BUS KA01F9413,T2509161925017829398295,382020611246,Debit,6.0,Transport & Fuel,2025,2025-09
"Sep 16, 2025",07:46 PM,Paid to Mangalore fresh,AC232509161946275453669239,555416164436,Debit,24.0,Groceries & Essentials,2025,2025-09
"Sep 16, 2025",07:47 PM,Paid to Mangalore fresh,AC232509161947407619480630,232511776242,Debit,6.0,Groceries & Essentials,2025,2025-09
"Sep 17, 2025",01:44 PM,Paid to Shaadi ki biryani,AC232509171344232744355388,504234081848,Debit,70.0,Food & Dining,2025,2025-09
"Sep 17, 2025",07:20 PM,Paid to BMTC BUS KA57F6356,T2509171920125578591596,60111478128,Debit,12.0,Transport & Fuel,2025,2025-09
"Sep 18, 2025",11:05 PM,Paid to Bharathi fast food,AC232509182305027641201315,337392548652,Debit,110.0,Food & Dining,2025,2025-09
"Sep 20, 2025",12:50 AM,Paid to Zepto Marketplace Private Limited,T2509200050508884721902,482365095798,Debit,139.0,Shopping & E-Commerce,2025,2025-09
"Sep 20, 2025",02:57 AM,Paid to Imperio Restaurant - KRM,T2509200257331962852639,842260109040,Debit,83.0,Food & Dining,2025,2025-09
"Sep 22, 2025",08:03 AM,Paid to Jio Prepaid Recharges,T2509220803059331212524,977340566549,Debit,448.0,Mobile Recharge,2025,2025-09
"Sep 22, 2025",01:21 PM,Paid to Shaadi ki biryani,AC232509221321205867908588,862619461095,Debit,50.0,Food & Dining,2025,2025-09
"Sep 23, 2025",08:47 AM,Paid to BMTC BUS KA57F0833,T2509230847318956531943,534841396478,Debit,12.0,Transport & Fuel,2025,2025-09
"Sep 23, 2025",01:15 PM,Paid to Shaadi ki biryani,AC232509231314547527908709,6046335837,Debit,70.0,Food & Dining,2025,2025-09
"Sep 23, 2025",06:53 PM,Paid to Afnan fruit shop 2,AC232509231853092918789841,24781427663,Debit,21.0,Groceries & Essentials,2025,2025-09
"Sep 24, 2025",09:00 AM,Paid to BMTC BUS KA57F3840,T2509240900244018804249,991094949560,Debit,6.0,Transport & Fuel,2025,2025-09
"Sep 24, 2025",01:34 PM,Paid to Shaadi ki biryani,AC232509241333582952225938,407196263654,Debit,40.0,Food & Dining,2025,2025-09
"Sep 24, 2025",07:49 PM,Paid to BMTC BUS KA57F3617,T2509241949155477765520,702416602069,Debit,6.0,Transport & Fuel,2025,2025-09
"Sep 25, 2025",08:54 AM,Paid to BMTC BUS KA51AJ6386,T2509250854305176638848,983845619405,Debit,6.0,Transport & Fuel,2025,2025-09
"Sep 25, 2025",01:31 PM,Paid to Shaadi ki biryani,AC232509251331230551201833,856582230989,Debit,170.0,Food & Dining,2025,2025-09
"Sep 25, 2025",07:14 PM,Paid to BMTC BUS KA57F3541,T2509251914534524786086,47097611467,Debit,6.0,Transport & Fuel,2025,2025-09
"Sep 26, 2025",01:29 PM,Paid to Shaadi ki biryani,AC232509261329389874114068,134272607563,Debit,70.0,Food & Dining,2025,2025-09
"Sep 26, 2025",06:16 PM,Paid to Jio Prepaid Recharges,T2509261816510393855048,744864098575,Debit,195.0,Mobile Recharge,2025,2025-09
"Sep 26, 2025",06:33 PM,Paid to BMTC BUS KA57F0272,T2509261833467376096806,283143010997,Debit,6.0,Transport & Fuel,2025,2025-09
"Sep 26, 2025",10:04 PM,Paid to STAR BAZAAR,T2509262204356670328175,743219451436,Debit,46.0,Groceries & Essentials,2025,2025-09
"Sep 27, 2025",12:45 PM,Paid to BMTC BUS KA57F2985,T2509271245158957471658,811039468180,Debit,6.0,Transport & Fuel,2025,2025-09
"Sep 27, 2025",02:19 PM,Paid to EKART,T2509271418585922685052,286777701258,Debit,810.0,Shopping & E-Commerce,2025,2025-09
"Sep 27, 2025",02:23 PM,Paid to BMTC BUS KA57F2572,T2509271423148882188428,823708823348,Debit,12.0,Transport & Fuel,2025,2025-09
"Sep 27, 2025",03:12 PM,Paid to Food Track,T2509271511578137191071,251060338910,Debit,70.0,Food & Dining,2025,2025-09
"Sep 27, 2025",04:46 PM,Paid to Indian Railways,T2509271646465950328478,223714676648,Debit,440.0,Travel & Stays,2025,2025-09
"Sep 27, 2025",05:36 PM,Paid to BMTC BUS KA57F0273,T2509271736258246474110,287169271388,Debit,23.0,Transport & Fuel,2025,2025-09
"Sep 27, 2025",08:48 PM,Paid to Amazon Pay Groceries,RBA01998bbec5adc670f06c48da2fc21210,527006108590,Debit,1750.0,Shopping & E-Commerce,2025,2025-09
"Sep 29, 2025",07:44 PM,Paid to Anuyojya House Of Garments,AC232509291944393810750609,800124121895,Debit,4100.0,Shopping & E-Commerce,2025,2025-09
"Sep 30, 2025",09:23 AM,Paid to BMTC BUS KA57F2745,T2509300923236085417893,410444583780,Debit,6.0,Transport & Fuel,2025,2025-09
"Sep 30, 2025",01:39 PM,Paid to Shaadi ki biryani,AC232509301339333672479977,234858084792,Debit,140.0,Food & Dining,2025,2025-09
"Sep 30, 2025",06:15 PM,Paid to BMTC BUS KA57F3132,T2509301815407569923026,383099659919,Debit,6.0,Transport & Fuel,2025,2025-09
"Sep 30, 2025",10:20 PM,Paid to BMTC BUS KA57F3541,T2509302220167343356801,951883430564,Debit,12.0,Transport & Fuel,2025,2025-09
"Sep 30, 2025",10:38 PM,Paid to Bangalore Metro Rail Corporation Ltd,T2509302238312694488840,618358983214,Debit,60.0,Transport & Fuel,2025,2025-09
"Oct 01, 2025",06:01 PM,Paid to SHYAMS CAFE,AC232510011801057405068568,657766795604,Debit,30.0,Food & Dining,2025,2025-10
"Oct 01, 2025",10:25 PM,Paid to A M Fruits Corner,T2510012225011484441337,217767806176,Debit,550.0,Groceries & Essentials,2025,2025-10
"Oct 04, 2025",03:10 PM,Paid to Ksr food products,AC232510041510077601489355,230877679494,Debit,70.0,Food & Dining,2025,2025-10
"Oct 05, 2025",08:16 AM,Paid to BMTC BUS KA57F0697,T2510050816453140813033,998386183353,Debit,23.0,Transport & Fuel,2025,2025-10
"Oct 06, 2025",09:18 AM,Paid to BMTC BUS KA57F0398,T2510060918065808963506,980822605833,Debit,6.0,Transport & Fuel,2025,2025-10
"Oct 06, 2025",02:21 PM,Paid to RICHMOND SOFT DRINKS 1,AC232510061421347421489325,256330264478,Debit,5.0,Food & Dining,2025,2025-10
"Oct 06, 2025",09:00 PM,Paid to FLIPKART PAYMENTS,HDFE41350B592AF4197B1FC8410B1689861,101642790449,Debit,729.0,Shopping & E-Commerce,2025,2025-10
"Oct 07, 2025",08:52 AM,Paid to BMTC BUS KA51AJ6386,T2510070852489041099614,570145132923,Debit,12.0,Transport & Fuel,2025,2025-10
"Oct 07, 2025",01:33 PM,Paid to Shaadi ki biryani,AC232510071333092328912890,988135542074,Debit,130.0,Food & Dining,2025,2025-10
"Oct 07, 2025",10:00 PM,Paid to BMTC BUS KA57F1472,T2510072200345652385325,878107640247,Debit,6.0,Transport & Fuel,2025,2025-10
"Oct 07, 2025",10:55 PM,Paid to Bharathi fast food,AC232510072255395570938656,778843377851,Debit,160.0,Food & Dining,2025,2025-10
"Oct 08, 2025",09:31 AM,Paid to BMTC BUS KA57F4256,T2510080931179067701823,56403001787,Debit,12.0,Transport & Fuel,2025,2025-10
"Oct 09, 2025",09:49 AM,Paid to BMTC BUS KA57F3612,T2510090949327975341411,297507413531,Debit,6.0,Transport & Fuel,2025,2025-10
"Oct 10, 2025",01:37 PM,Paid to Shaadi ki biryani,AC232510101336599978259251,296864841268,Debit,55.0,Food & Dining,2025,2025-10
"Oct 11, 2025",01:08 PM,Paid to ZEPTO MARKETPLACE PRIVATE LIMITED,T2510111308217068002133,841703510089,Debit,1.0,Shopping & E-Commerce,2025,2025-10
